game_id,game_date,season,home_team,away_team,home_pts,away_pts,home_won,home_pts_l5,home_margin_l5,away_pts_l5,away_margin_l5
401761597,2025-09-06,2025,CCU,CHSO,13,0,1,23.6,-7.6,28.0,0.0
401752819,2025-09-06,2025,PUR,SIU,34,17,1,11.6,-25.2,28.0,0.0
401752816,2025-09-06,2025,MSU,BC,42,40,1,17.4,-12.4,41.2,16.6
401752814,2025-09-06,2025,USC,GASO,59,20,1,35.2,11.0,24.6,-0.6
401752810,2025-09-06,2025,NEB,AKR,68,0,1,22.8,0.8,21.0,-1.2
401754527,2025-09-06,2025,CLT,UNC,3,20,0,21.2,-15.0,26.2,-5.6
401752695,2025-09-06,2025,VT,VAN,20,44,0,24.2,-2.6,21.8,2.2
401762795,2025-09-06,2025,EMU,LIU,23,28,0,20.6,-15.2,28.0,0.0
401761601,2025-09-06,2025,USA,TULN,31,33,0,33.0,5.8,29.6,14.0
401761598,2025-09-06,2025,GAST,MEM,16,38,0,22.6,-21.4,39.0,15.8
401757232,2025-09-06,2025,TOL,WKU,45,21,1,20.6,-0.8,29.6,2.2
401756886,2025-09-06,2025,UCF,NCAT,68,7,1,27.8,4.6,28.0,0.0
401756884,2025-09-06,2025,RICE,HOU,9,35,0,21.4,-2.0,16.4,-2.8
401752683,2025-09-06,2025,AUB,BALL,42,3,1,30.0,5.2,20.6,-17.2
401761603,2025-09-06,2025,UTSA,TXST,36,43,0,38.2,6.0,47.4,20.0
401752693,2025-09-06,2025,TEX,SJSU,38,7,1,18.8,5.4,21.8,-4.0
401756881,2025-09-06,2025,COLO,DEL,31,7,1,36.6,13.6,28.0,0.0
401752822,2025-09-06,2025,ISU,IOWA,16,13,1,31.6,7.2,27.0,15.0
401752690,2025-09-06,2025,OU,MICH,24,13,1,31.6,14.2,25.8,7.6
401754621,2025-09-06,2025,FSU,ETAM,77,3,1,19.4,-9.0,28.0,0.0
401752684,2025-09-06,2025,FLA,USF,16,18,0,30.8,12.2,38.2,13.4
401752688,2025-09-06,2025,MSST,ASU,24,20,1,25.4,-1.6,36.8,20.4
401752825,2025-09-06,2025,DUKE,ILL,19,45,0,31.8,5.0,36.6,16.0
401752691,2025-09-06,2025,SC,SCST,38,10,1,31.8,17.0,28.0,0.0
401754637,2025-09-06,2025,CLEM,TROY,27,16,1,26.6,6.8,37.2,10.2
401760363,2025-09-06,2025,BOIS,EWU,51,14,1,24.2,5.6,28.0,0.0
401752824,2025-09-06,2025,ORE,OKST,69,3,1,41.6,21.2,21.8,-17.2
401754641,2025-09-06,2025,MIA,BCU,45,3,1,36.6,8.8,14.333333333333334,-35.333333333333336
401752685,2025-09-06,2025,UGA,APSU,28,6,1,40.2,19.0,28.0,0.0
401752687,2025-09-06,2025,LSU,LT,23,7,1,21.4,-1.2,24.0,6.8
401752811,2025-09-06,2025,PSU,FIU,34,0,1,40.4,20.8,33.6,12.2
401752815,2025-09-06,2025,OSU,GRAM,70,0,1,27.6,19.2,28.0,0.0
401761596,2025-09-06,2025,APP,LIN,20,13,1,28.0,4.4,28.0,0.0
401752694,2025-09-06,2025,TA&M,USU,44,22,1,29.6,3.4,37.8,10.4
401754525,2025-09-06,2025,SMU,BAY,45,48,0,36.4,18.8,35.0,8.2
401752681,2025-09-06,2025,ALA,ULM,73,0,1,28.4,10.6,20.8,-9.4
401756880,2025-09-06,2025,CIN,BGSU,34,20,1,17.2,-12.0,26.0,11.2
401754622,2025-09-06,2025,GT,GWEB,59,12,1,26.6,-0.8,28.0,0.0
401752937,2025-09-06,2025,ORST,FRES,27,36,0,17.4,-14.2,23.6,-1.0
401752689,2025-09-06,2025,MIZ,KU,42,31,1,37.6,16.8,29.6,11.0
401760366,2025-09-06,2025,UNM,IDST,32,22,1,30.2,-4.2,28.0,0.0
401762462,2025-09-06,2025,TEM,HOW,55,7,1,22.0,-8.4,28.0,0.0
401752686,2025-09-06,2025,UK,MISS,23,30,0,23.6,-0.8,39.4,22.2
401757227,2025-09-06,2025,JVST,LIB,34,24,1,26.8,8.8,31.2,11.4
401754529,2025-09-06,2025,PITT,CMU,45,17,1,26.4,0.8,14.2,-8.2
401754524,2025-09-06,2025,NCSU,UVA,35,31,1,33.2,6.4,22.0,-4.2
401752813,2025-09-06,2025,MINN,NWST,66,0,1,23.2,6.0,28.0,0.0
401756887,2025-09-06,2025,UTAH,CP,63,9,1,28.8,3.6,28.0,0.0
401756885,2025-09-06,2025,TTU,KENT,62,14,1,45.0,18.4,10.4,-24.2
401752812,2025-09-06,2025,IU,KENN,56,9,1,35.0,19.6,17.6,-9.4
401752692,2025-09-06,2025,TENN,ETSU,72,17,1,37.4,18.6,28.0,0.0
401754618,2025-09-06,2025,SYR,CONN,27,20,1,32.6,-1.2,39.0,11.8
401757230,2025-09-07,2025,HAW,SHSU,37,20,1,20.8,-14.0,19.8,-7.2
401752821,2025-09-07,2025,WASH,UCD,70,10,1,24.4,-4.6,28.0,0.0
401754526,2025-09-07,2025,BYU,STAN,27,3,1,31.4,14.6,27.6,-7.4
401757231,2025-09-07,2025,UTEP,UTM,42,17,1,22.8,-12.0,12.333333333333334,-14.666666666666666
401756879,2025-09-07,2025,ARIZ,WEB,48,3,1,22.8,-9.8,28.0,0.0
401757229,2025-09-07,2025,NMSU,TLSA,21,14,1,24.2,-4.8,26.6,-19.4
401761600,2025-09-07,2025,UL,MCN,34,10,1,25.0,0.6,28.0,0.0
401752823,2025-09-07,2025,UNLV,UCLA,30,23,1,29.6,9.0,16.4,-8.2
401752948,2025-09-07,2025,WSU,SDSU,36,13,1,29.8,3.4,23.6,-3.2
401754531,2025-09-11,2025,WAKE,NCSU,24,34,0,21.4,-1.6,28.4,1.0
401752836,2025-09-12,2025,IU,INST,73,0,1,36.8,21.6,28.0,0.0
401754532,2025-09-12,2025,SYR,COLG,66,24,1,31.8,1.4,28.0,0.0
401756893,2025-09-12,2025,HOU,COLO,36,20,1,18.6,1.4,34.6,15.6
401757168,2025-09-13,2025,DEL,CONN,44,41,1,28.0,0.0,36.2,9.0
401762819,2025-09-13,2025,TOL,MORG,60,0,1,23.8,3.8,28.0,0.0
401762467,2025-09-13,2025,UTSA,UIW,48,20,1,36.6,3.0,28.0,0.0
401756892,2025-09-13,2025,CIN,NWST,70,0,1,19.2,-7.8,12.666666666666666,-59.0
401752949,2025-09-13,2025,UNT,WSU,59,10,1,32.6,5.6,27.2,3.8
401754638,2025-09-13,2025,WVU,PITT,31,24,1,27.2,-1.2,31.6,7.4
401754615,2025-09-13,2025,MOST,SMU,10,28,0,22.666666666666668,-22.333333333333332,37.8,16.2
401757258,2025-09-13,2025,NEV,MTSU,13,14,0,17.0,-13.2,17.2,-19.6
401752834,2025-09-13,2025,MSU,YSU,41,24,1,23.8,-4.6,28.0,0.0
401752833,2025-09-13,2025,RUTG,NORF,60,10,1,36.4,13.0,28.0,0.0
401754639,2025-09-13,2025,UNC,RICH,41,6,1,23.2,-7.0,28.0,0.0
401752701,2025-09-13,2025,MSST,ALCN,63,0,1,21.2,-5.8,28.0,0.0
401752832,2025-09-13,2025,PUR,USC,17,33,0,18.4,-12.8,42.8,19.8
401761606,2025-09-13,2025,MRSH,EKU,38,7,1,27.0,-0.4,8.0,-38.0
401762464,2025-09-13,2025,CLT,MONM,42,35,1,21.2,-12.2,28.0,0.0
401754536,2025-09-13,2025,VT,ODU,26,45,0,22.0,-6.0,35.0,6.6
401757234,2025-09-13,2025,GASO,JVST,41,34,1,21.8,-9.2,26.8,10.2
401761605,2025-09-13,2025,GAST,MUR,37,21,1,24.4,-19.6,28.0,0.0
401761607,2025-09-13,2025,USM,APP,38,22,1,18.4,-21.4,26.4,4.2
401762466,2025-09-13,2025,RICE,PV,38,17,1,18.4,-10.0,28.0,0.0
401752698,2025-09-13,2025,UK,EMU,48,23,1,24.6,-0.2,19.6,-16.0
401752830,2025-09-13,2025,IOWA,MASS,47,7,1,21.2,8.0,26.6,-15.4
401757257,2025-09-13,2025,LT,NMSU,49,14,1,18.0,5.0,22.8,-0.8
401761604,2025-09-13,2025,CCU,ECU,0,38,0,18.6,-7.8,34.2,10.2
401757235,2025-09-13,2025,KENN,MRMK,27,13,1,12.4,-17.2,13.333333333333334,-21.666666666666668
401762818,2025-09-13,2025,BALL,UNH,34,29,1,17.0,-23.8,28.0,0.0
401757256,2025-09-13,2025,BGSU,LIB,23,13,1,25.4,6.4,28.6,5.4
401761608,2025-09-13,2025,TROY,MEM,7,28,0,32.8,5.2,39.4,21.8
401762817,2025-09-13,2025,KENT,BUFF,28,31,0,13.2,-25.6,37.2,16.4
401752837,2025-09-13,2025,UCLA,UNM,10,35,0,17.0,-10.2,27.6,-1.4
401752827,2025-09-13,2025,OSU,OHIO,37,9,1,32.6,24.2,30.4,15.4
401752835,2025-09-13,2025,PSU,VILL,52,6,1,37.4,19.8,28.0,0.0
401752699,2025-09-13,2025,LSU,FLA,20,10,1,23.4,7.8,30.6,18.2
401752831,2025-09-13,2025,NU,ORE,14,34,0,17.2,-12.6,47.6,30.2
401754535,2025-09-13,2025,MIA,USF,49,12,1,35.0,12.8,40.4,18.0
401752705,2025-09-13,2025,TENN,UGA,41,44,0,45.2,25.8,39.6,20.6
401752706,2025-09-13,2025,TEX,UTEP,27,10,1,22.4,9.6,28.6,-5.6
401752707,2025-09-13,2025,ND,TA&M,40,41,0,41.8,23.2,34.4,12.6
401752829,2025-09-13,2025,ILL,WMU,38,0,1,42.2,22.8,17.8,-6.4
401754623,2025-09-13,2025,GT,CLEM,24,21,1,37.2,11.6,27.2,8.2
401752704,2025-09-13,2025,SC,VAN,7,31,0,33.8,18.4,27.2,5.0
401756890,2025-09-13,2025,ARST,ISU,16,24,0,28.6,-3.6,28.6,7.2
401756891,2025-09-13,2025,BAY,SAM,42,7,1,37.2,8.2,28.0,0.0
401754619,2025-09-13,2025,UVA,W&M,55,16,1,23.4,-6.0,28.0,0.0
401752838,2025-09-13,2025,MD,TOW,44,17,1,19.2,-4.8,28.0,0.0
401752828,2025-09-13,2025,NEB,HCU,59,7,1,32.4,15.8,28.0,0.0
401752703,2025-09-13,2025,TEM,OU,3,42,0,31.8,10.4,24.6,7.4
401752697,2025-09-13,2025,AUB,USA,31,15,1,37.0,15.0,33.2,6.2
401752702,2025-09-13,2025,MIZ,UL,52,10,1,40.0,17.6,27.4,5.8
401752938,2025-09-13,2025,TTU,ORST,45,14,1,52.8,27.8,20.2,-13.8
401756888,2025-09-13,2025,ARIZ,KSU,23,17,1,30.0,8.0,28.4,3.0
401752696,2025-09-13,2025,ALA,WIS,38,14,1,34.6,19.4,20.8,2.0
401752700,2025-09-13,2025,MISS,ARK,41,35,1,32.8,17.2,34.8,18.2
401752839,2025-09-13,2025,MICH,CMU,63,3,1,25.0,9.6,15.0,-11.8
401754533,2025-09-14,2025,STAN,BC,30,20,1,22.6,-6.0,41.8,15.0
401760370,2025-09-14,2025,HAW,PRST,23,3,1,22.8,-10.2,14.666666666666666,-50.333333333333336
401756889,2025-09-14,2025,ASU,TXST,34,15,1,36.0,17.6,48.4,17.2
401752840,2025-09-14,2025,CAL,MINN,27,14,1,24.8,2.8,31.4,17.6
401760369,2025-09-14,2025,FRES,SOU,56,7,1,25.2,2.4,28.0,0.0
401762463,2025-09-14,2025,UAB,AKR,31,28,1,32.2,-3.0,15.0,-12.6
401757233,2025-09-14,2025,FIU,FAU,38,28,1,26.8,1.2,33.6,8.4
401762465,2025-09-14,2025,TLSA,NAVY,23,42,0,25.2,-13.2,30.4,11.8
401756894,2025-09-14,2025,TCU,ACU,42,21,1,37.8,16.8,28.0,0.0
401754534,2025-09-14,2025,TULN,DUKE,34,27,1,25.8,5.2,29.4,4.2
401756895,2025-09-14,2025,WYO,UTAH,6,31,0,15.8,3.4,37.2,14.6
401760368,2025-09-14,2025,USU,AFA,49,30,1,36.6,10.2,33.2,17.2
401762468,2025-09-18,2025,CLT,RICE,17,28,0,24.8,-3.8,22.0,-4.4
401756900,2025-09-19,2025,OKST,TLSA,12,19,0,18.2,-26.2,23.6,-15.6
401757262,2025-09-20,2025,LIB,JMU,13,31,0,24.2,3.2,29.4,1.6
401757259,2025-09-20,2025,FIU,DEL,16,38,0,28.2,3.8,28.666666666666668,-1.0
401756899,2025-09-20,2025,KU,WVU,41,10,1,32.4,8.0,26.4,3.0
401760375,2025-09-20,2025,SJSU,IDHO,31,28,1,18.4,-12.4,13.666666666666666,-3.0
401752712,2025-09-20,2025,MSST,NIU,38,10,1,31.0,10.6,18.0,0.2
401761613,2025-09-20,2025,BUFF,TROY,17,21,0,33.2,16.4,28.6,-0.6
401762823,2025-09-20,2025,OHIO,GWEB,52,35,1,27.4,6.4,14.666666666666666,-18.333333333333332
401762820,2025-09-20,2025,WMU,TOL,14,13,1,15.2,-10.4,28.4,10.4
401757261,2025-09-20,2025,KENN,ARST,28,21,1,14.4,-13.2,26.4,-6.6
401761610,2025-09-20,2025,EMU,UL,34,31,1,22.2,-16.0,19.2,-6.8
401754538,2025-09-20,2025,DUKE,NCSU,45,33,1,29.0,0.8,31.4,5.0
401762821,2025-09-20,2025,AKR,DUQ,51,7,1,17.4,-10.6,6.333333333333333,-49.0
401760372,2025-09-20,2025,AFA,BOIS,37,49,0,32.0,11.8,26.0,8.8
401757264,2025-09-20,2025,MTSU,MRSH,28,42,0,16.6,-15.4,26.2,4.4
401757265,2025-09-20,2025,MOST,UTM,42,10,1,19.5,-21.25,13.5,-17.25
401757268,2025-09-20,2025,WKU,NEV,31,16,1,29.6,0.8,15.4,-12.0
401761609,2025-09-20,2025,GASO,ME,45,17,1,26.0,-6.2,28.0,0.0
401761611,2025-09-20,2025,USA,CCU,20,38,0,31.4,2.6,14.8,-13.0
401752842,2025-09-20,2025,WSU,WASH,24,59,0,22.2,-5.4,33.2,6.4
401754539,2025-09-20,2025,UVA,STAN,48,20,1,31.6,6.0,21.0,-4.6
401756896,2025-09-20,2025,BAY,ASU,24,27,0,35.8,12.4,37.2,20.4
401756898,2025-09-20,2025,ECU,BYU,13,34,0,34.2,16.4,32.4,19.2
401757263,2025-09-20,2025,LT,USM,30,20,1,25.4,11.0,25.4,-7.2
401757260,2025-09-20,2025,JVST,MUR,45,10,1,29.4,6.8,9.0,-36.333333333333336
401757169,2025-09-20,2025,CONN,BALL,31,25,1,38.2,6.8,14.2,-22.2
401760376,2025-09-20,2025,M-OH,UNLV,38,41,0,13.6,-10.6,30.2,8.2
401762822,2025-09-20,2025,CMU,WAG,49,10,1,13.6,-18.4,8.0,-32.666666666666664
401752709,2025-09-20,2025,MIA,FLA,26,7,1,40.2,21.2,27.2,14.0
401752841,2025-09-20,2025,ORE,ORST,41,7,1,51.2,33.6,23.0,-14.4
401754541,2025-09-20,2025,FSU,KENT,66,10,1,32.6,10.6,17.4,-20.8
401752843,2025-09-20,2025,IU,ILL,63,10,1,47.4,35.2,42.2,26.0
401752714,2025-09-20,2025,OU,AUB,24,17,1,28.4,16.6,33.6,11.4
401752711,2025-09-20,2025,MISS,TULN,45,10,1,35.4,14.8,25.6,-0.4
401752715,2025-09-20,2025,TENN,UAB,56,24,1,50.0,28.0,34.8,4.6
401756901,2025-09-20,2025,UTAH,TTU,10,34,0,38.6,24.6,56.4,36.8
401754542,2025-09-20,2025,GT,TEM,45,24,1,36.4,11.2,28.8,2.0
401752716,2025-09-20,2025,VAN,GAST,70,21,1,32.0,14.0,27.8,-15.0
401754640,2025-09-20,2025,UCF,UNC,34,9,1,30.2,8.0,25.2,-1.4
401752846,2025-09-20,2025,NEB,MICH,27,30,0,40.2,27.8,34.6,22.6
401752848,2025-09-20,2025,ND,PUR,56,30,1,39.4,13.2,19.8,-8.2
401752710,2025-09-20,2025,LSU,SELA,56,10,1,24.2,12.0,3.3333333333333335,-33.666666666666664
401752708,2025-09-20,2025,MEM,ARK,32,31,1,39.6,24.6,39.8,19.0
401752845,2025-09-20,2025,WIS,MD,10,27,0,21.0,-2.2,24.6,3.4
401754537,2025-09-20,2025,CLEM,SYR,21,34,0,21.2,0.2,38.4,8.2
401754617,2025-09-20,2025,VT,WOF,38,6,1,24.4,-7.8,28.0,0.0
401754636,2025-09-20,2025,TCU,SMU,35,24,1,39.4,21.6,36.8,14.6
401754642,2025-09-20,2025,LOU,BGSU,40,17,1,38.4,20.0,23.8,4.8
401752844,2025-09-20,2025,RUTG,IOWA,28,38,0,42.2,20.2,27.2,16.6
401762469,2025-09-20,2025,ARMY,UNT,38,45,0,25.8,-1.8,39.0,19.6
401762470,2025-09-20,2025,USF,SCST,63,14,1,31.0,3.6,28.0,0.0
401752713,2025-09-20,2025,MIZ,SC,29,20,1,44.4,26.8,28.4,12.8
401760374,2025-09-21,2025,HAW,FRES,21,23,0,25.4,2.8,30.8,11.0
401754540,2025-09-21,2025,SDSU,CAL,34,0,1,23.0,-6.8,25.2,7.0
401760373,2025-09-21,2025,CSU,UTSA,16,17,0,26.0,0.0,36.6,4.4
401756897,2025-09-21,2025,COLO,WYO,37,20,1,28.8,7.4,15.0,1.2
401761612,2025-09-21,2025,TXST,NICH,35,3,1,39.8,2.4,19.333333333333332,-16.333333333333332
401760377,2025-09-21,2025,USU,MCN,48,7,1,35.4,5.0,28.0,0.0
401752723,2025-09-21,2025,TEX,SHSU,55,0,1,21.6,9.6,19.2,-11.8
401752847,2025-09-21,2025,USC,MSU,45,31,1,43.8,21.4,28.8,3.2
401757267,2025-09-21,2025,UTEP,ULM,25,31,0,22.0,-10.6,17.4,-19.8
401762471,2025-09-25,2025,ECU,ARMY,28,6,1,28.8,9.8,30.6,3.8
401754543,2025-09-26,2025,UVA,FSU,46,38,1,39.8,16.8,45.2,31.6
401757274,2025-09-27,2025,UNM,NMSU,38,20,1,30.4,2.6,25.0,-0.8
401762827,2025-09-27,2025,M-OH,LIN,38,0,1,17.2,-13.4,28.0,0.0
401762824,2025-09-27,2025,TOL,AKR,45,3,1,29.6,13.6,20.0,-6.0
401757170,2025-09-27,2025,BUFF,CONN,17,20,0,29.2,12.2,39.6,9.4
401760380,2025-09-27,2025,NIU,SDSU,3,6,0,14.2,-8.0,25.8,4.2
401754544,2025-09-27,2025,BC,CAL,24,28,0,40.2,15.0,20.4,-0.4
401756908,2025-09-27,2025,WVU,UTAH,14,48,0,22.2,-5.2,35.0,20.4
401756907,2025-09-27,2025,OKST,BAY,27,45,0,18.0,-22.6,36.6,9.8
401762473,2025-09-27,2025,NAVY,RICE,21,13,1,33.2,11.4,24.8,3.0
401760378,2025-09-27,2025,AFA,HAW,35,44,0,33.8,3.8,22.0,0.8
401762828,2025-09-27,2025,WMU,URI,47,14,1,15.2,-9.8,28.0,0.0
401757270,2025-09-27,2025,KENN,MTSU,24,16,1,14.6,-12.0,18.0,-15.2
401757271,2025-09-27,2025,ODU,LIB,21,7,1,37.6,11.0,19.2,-3.8
401754548,2025-09-27,2025,NCSU,VT,21,23,0,32.2,2.8,26.4,-0.8
401757269,2025-09-27,2025,USM,JVST,42,25,1,26.6,-5.0,35.0,14.2
401757273,2025-09-27,2025,MOST,WKU,22,27,0,24.0,-10.6,32.0,3.4
401762472,2025-09-27,2025,FAU,MEM,26,55,0,36.2,7.0,35.4,17.8
401752950,2025-09-27,2025,CSU,WSU,3,20,0,24.4,-3.0,19.4,-11.8
401754549,2025-09-27,2025,STAN,SJSU,30,29,1,20.8,-9.6,20.4,-7.6
401760379,2025-09-27,2025,BOIS,APP,47,14,1,32.4,10.4,26.0,3.8
401752722,2025-09-27,2025,SC,UK,35,13,1,21.2,2.2,24.6,-3.6
401762474,2025-09-27,2025,TLSA,TULN,14,31,0,21.4,-7.6,22.8,-5.4
401752851,2025-09-27,2025,NU,UCLA,17,14,1,18.6,-11.8,15.2,-12.8
401752717,2025-09-27,2025,ARK,ND,13,56,0,39.0,14.6,43.6,14.2
401761614,2025-09-27,2025,JMU,GASO,35,10,1,28.6,4.6,29.8,-4.6
401756902,2025-09-27,2025,ASU,TCU,27,24,1,32.8,12.6,38.8,18.8
401752939,2025-09-27,2025,ORST,HOU,24,27,0,16.2,-21.8,25.2,9.4
401752852,2025-09-27,2025,WASH,OSU,6,24,0,43.8,19.2,33.8,25.0
401752854,2025-09-27,2025,PSU,ORE,24,30,0,42.6,28.8,49.6,34.8
401752719,2025-09-27,2025,MISS,LSU,24,19,1,41.0,23.2,30.6,19.8
401752718,2025-09-27,2025,UGA,ALA,21,24,0,36.6,13.6,31.8,15.2
401752724,2025-09-27,2025,TA&M,AUB,16,10,1,35.0,5.8,28.4,9.6
401752853,2025-09-27,2025,IOWA,IU,15,20,0,29.0,15.4,57.0,50.4
401756904,2025-09-27,2025,ISU,ARIZ,39,14,1,27.6,7.2,29.2,4.4
401752720,2025-09-27,2025,MSST,TENN,34,41,0,34.6,20.0,50.0,23.2
401754546,2025-09-27,2025,WAKE,GT,29,30,0,21.4,-2.2,39.4,15.2
401761616,2025-09-27,2025,ULM,ARST,28,16,1,20.8,-11.8,25.0,-9.4
401752721,2025-09-27,2025,MIZ,MASS,42,6,1,42.4,24.8,21.2,-23.2
401752850,2025-09-27,2025,ILL,USC,34,32,1,36.6,14.0,49.0,23.0
401752849,2025-09-27,2025,MINN,RUTG,31,28,1,30.4,16.4,41.6,19.6
401754545,2025-09-27,2025,SYR,DUKE,3,38,0,39.0,9.4,31.8,2.6
401754547,2025-09-27,2025,PITT,LOU,27,34,0,32.4,6.8,39.4,25.2
401756905,2025-09-27,2025,KU,CIN,34,37,0,33.2,11.0,29.8,9.6
401756906,2025-09-27,2025,KSU,UCF,34,20,1,23.6,-3.4,30.8,13.8
401761617,2025-09-27,2025,UNT,USA,36,22,1,42.4,23.4,28.4,-5.2
401762825,2025-09-27,2025,OHIO,BGSU,35,20,1,29.4,5.6,19.6,-4.8
401752725,2025-09-27,2025,VAN,USU,55,35,1,42.6,25.2,36.8,9.0
401762826,2025-09-27,2025,CMU,EMU,24,13,1,20.2,-11.0,25.0,-12.0
401756903,2025-09-28,2025,COLO,BYU,21,24,0,32.0,14.0,36.6,24.2
401761615,2025-09-28,2025,UL,MRSH,54,51,1,18.0,-10.2,27.6,6.8
401757272,2025-09-28,2025,UTEP,LT,11,30,0,27.0,-0.6,28.6,17.2
401762475,2025-10-03,2025,USF,CLT,54,26,1,31.0,6.8,20.4,-8.4
401757275,2025-10-03,2025,NMSU,SHSU,37,10,1,21.8,-7.4,17.0,-20.8
401757276,2025-10-03,2025,DEL,WKU,24,27,0,31.0,4.75,35.0,12.4
401756915,2025-10-04,2025,UCF,KU,20,27,0,30.6,13.0,36.6,16.0
401754557,2025-10-04,2025,NCSU,CAM,56,10,1,29.4,1.4,28.0,0.0
401762832,2025-10-04,2025,MASS,WMU,3,21,0,18.2,-22.8,19.4,-4.8
401756910,2025-10-04,2025,ARIZ,OKST,41,13,1,26.4,3.6,13.8,-24.6
401752857,2025-10-04,2025,MD,WASH,20,24,0,27.4,10.0,38.8,13.2
401752858,2025-10-04,2025,NU,ULM,42,7,1,20.8,-2.4,22.2,-8.0
401752940,2025-10-04,2025,APP,ORST,27,23,1,22.0,-5.6,17.4,-19.2
401754555,2025-10-04,2025,SMU,SYR,31,18,1,34.0,6.0,31.2,1.6
401757171,2025-10-04,2025,CONN,FIU,51,10,1,34.2,9.0,26.2,-0.4
401761618,2025-10-04,2025,GAST,JMU,7,14,0,21.6,-26.4,31.6,12.4
401762829,2025-10-04,2025,AKR,CMU,28,22,1,16.4,-15.8,21.8,-7.2
401762873,2025-10-04,2025,NIU,M-OH,14,25,0,13.0,-6.4,19.2,-9.0
401752860,2025-10-04,2025,NEB,MSU,38,27,1,36.8,23.4,30.2,-1.0
401761620,2025-10-04,2025,ARST,TXST,31,30,1,21.8,-10.2,38.0,10.4
401761619,2025-10-04,2025,ODU,CCU,47,7,1,34.8,15.2,21.2,-5.4
401760385,2025-10-04,2025,WYO,UNLV,17,31,0,16.4,-1.4,30.8,4.0
401761621,2025-10-04,2025,TROY,USA,31,24,1,26.8,4.4,25.2,-6.6
401762479,2025-10-04,2025,TEM,UTSA,27,21,1,28.2,2.6,29.8,-0.2
401756914,2025-10-04,2025,TCU,COLO,35,21,1,33.8,14.0,25.8,3.0
401762831,2025-10-04,2025,BUFF,EMU,31,30,1,24.0,4.4,24.0,-12.6
401762477,2025-10-04,2025,RICE,FAU,21,27,0,20.4,0.0,36.0,3.6
401754556,2025-10-04,2025,VT,WAKE,23,30,0,23.6,-4.4,24.4,3.2
401762476,2025-10-04,2025,UAB,ARMY,13,31,0,31.6,-7.0,26.0,-1.6
401760384,2025-10-04,2025,SJSU,UNM,35,28,1,23.0,-5.6,30.4,5.6
401760382,2025-10-04,2025,SDSU,CSU,45,24,1,23.0,9.0,20.6,-5.2
401752859,2025-10-04,2025,OSU,MINN,42,3,1,31.0,24.0,31.6,17.2
401754553,2025-10-04,2025,FSU,MIA,22,28,0,44.6,23.2,37.0,19.4
401752729,2025-10-04,2025,OU,KENT,44,0,1,28.4,13.8,16.0,-27.8
401752730,2025-10-04,2025,TA&M,MSST,31,9,1,30.0,7.4,38.6,21.0
401752855,2025-10-04,2025,UCLA,PSU,42,37,1,15.4,-12.2,38.6,20.2
401762830,2025-10-04,2025,BALL,OHIO,20,14,1,16.6,-18.4,28.8,1.6
401752726,2025-10-04,2025,ALA,VAN,30,14,1,36.0,20.0,49.0,31.8
401756913,2025-10-04,2025,HOU,TTU,11,35,0,28.6,12.0,52.0,40.0
401752727,2025-10-04,2025,FLA,TEX,29,21,1,23.8,8.8,29.2,18.6
401756912,2025-10-04,2025,CIN,ISU,38,30,1,34.2,15.4,31.6,17.4
401752856,2025-10-04,2025,MICH,WIS,24,10,1,30.6,14.4,18.0,-1.8
401757165,2025-10-04,2025,ND,BOIS,28,7,1,45.0,15.8,35.0,13.8
401752861,2025-10-04,2025,PUR,ILL,27,43,0,22.4,-12.0,35.8,12.4
401754554,2025-10-04,2025,LOU,UVA,27,30,0,38.8,21.0,45.6,22.4
401754550,2025-10-04,2025,PITT,BC,48,7,1,36.0,11.0,36.8,10.2
401754552,2025-10-04,2025,UNC,CLEM,10,38,0,22.8,-2.4,22.6,-1.8
401756911,2025-10-04,2025,BAY,KSU,35,34,1,36.6,7.8,26.2,1.0
401760381,2025-10-04,2025,NAVY,AFA,34,31,1,37.4,20.0,36.4,1.4
401752728,2025-10-04,2025,UGA,UK,35,14,1,32.0,12.6,24.4,-4.6
401756909,2025-10-04,2025,BYU,WVU,38,24,1,36.8,25.8,22.0,-4.6
401762478,2025-10-05,2025,MEM,TLSA,45,7,1,39.6,21.6,21.0,-1.6
401754551,2025-10-05,2025,CAL,DUKE,21,45,0,24.8,6.8,34.8,8.4
401760383,2025-10-05,2025,FRES,NEV,20,17,1,32.8,12.8,14.8,-14.4
401757278,2025-10-08,2025,MTSU,MOST,20,22,0,16.4,-14.6,21.6,-10.0
401757277,2025-10-09,2025,UTEP,LIB,8,19,0,20.8,-5.8,17.0,-6.2
401757280,2025-10-09,2025,KENN,LT,35,7,1,19.4,-3.8,28.0,14.4
401762480,2025-10-09,2025,TULN,ECU,26,19,1,26.2,2.2,30.4,17.0
401757279,2025-10-10,2025,SHSU,JVST,27,29,0,15.0,-26.6,29.6,2.8
401761622,2025-10-10,2025,GASO,USM,35,38,0,26.0,-11.4,31.0,4.8
401762481,2025-10-10,2025,UNT,USF,36,63,0,44.8,24.8,36.2,13.8
401752863,2025-10-11,2025,MSU,UCLA,13,38,0,32.8,2.2,19.8,-12.6
401754559,2025-10-11,2025,FSU,PITT,31,34,0,46.8,26.0,41.0,21.4
401756918,2025-10-11,2025,COLO,ISU,24,17,1,26.0,1.6,32.8,15.2
401754562,2025-10-11,2025,ND,NCSU,36,7,1,40.8,17.2,35.8,9.2
